url,domain,type,issues
https://example.es/product/product-3506,example.es,product,duplicate_title
https://example.it/magazine/editorial-article-3507,example.it,editorial,hreflang_missing|faceted_duplicate
https://example.jp/discussion/3508,example.jp,forum,missing_meta_description
https://example.in/product/product-3509,example.in,product,slow_lcp
https://example.mx/photo/3510,example.mx,photo,orphan|hreflang_missing
https://example.br/product/product-3511,example.br,product,
https://example.nl/product/product-3512,example.nl,product,hreflang_missing|slow_lcp|non_canonical_self
https://example.sg/photo/3513,example.sg,photo,duplicate_title
https://example.com/photo/3514,example.com,photo,orphan|missing_meta_description
https://example.co.uk/photo/3515,example.co.uk,photo,duplicate_title|hreflang_missing
https://example.de/photo/3516,example.de,photo,hreflang_missing
https://example.fr/product/product-3517,example.fr,product,hreflang_missing|broken_internal_link
https://example.com.au/product/product-3518,example.com.au,product,hreflang_missing|redirect_chain
https://example.ca/product/product-3519,example.ca,product,
https://example.es/product/product-3520,example.es,product,hreflang_missing|slow_lcp
https://example.it/professional/directory-3521,example.it,directory,duplicate_title|hreflang_missing
https://example.jp/magazine/editorial-article-3522,example.jp,editorial,
https://example.in/product/product-3523,example.in,product,hreflang_missing
https://example.mx/product/product-3524,example.mx,product,slow_lcp
https://example.br/product/product-3525,example.br,product,duplicate_title|hreflang_missing|non_canonical_self
https://example.nl/discussion/3526,example.nl,forum,orphan|duplicate_title|hreflang_missing|slow_lcp
https://example.sg/product/product-3527,example.sg,product,missing_meta_description|hreflang_missing
https://example.com/product/product-3528,example.com,product,hreflang_missing
https://example.co.uk/product/product-3529,example.co.uk,product,hreflang_missing
https://example.de/magazine/editorial-article-3530,example.de,editorial,missing_meta_description|hreflang_missing
https://example.fr/product/product-3531,example.fr,product,noindex|missing_meta_description|hreflang_missing
https://example.com.au/product/product-3532,example.com.au,product,hreflang_missing
https://example.ca/product/product-3533,example.ca,product,missing_meta_description|hreflang_missing|slow_lcp
https://example.es/professional/directory-3534,example.es,directory,
https://example.it/photo/3535,example.it,photo,hreflang_missing
https://example.jp/product/product-3536,example.jp,product,duplicate_title
https://example.in/discussion/3537,example.in,forum,hreflang_missing
https://example.mx/photo/3538,example.mx,photo,slow_lcp
https://example.br/product/product-3539,example.br,product,slow_lcp
https://example.nl/discussion/3540,example.nl,forum,orphan
https://example.sg/product/product-3541,example.sg,product,faceted_duplicate
https://example.com/photo/3542,example.com,photo,orphan|hreflang_missing
https://example.co.uk/product/product-3543,example.co.uk,product,hreflang_missing|slow_lcp
https://example.de/product/product-3544,example.de,product,orphan|hreflang_missing
https://example.fr/discussion/3545,example.fr,forum,hreflang_missing
https://example.com.au/discussion/3546,example.com.au,forum,hreflang_missing
https://example.ca/photo/3547,example.ca,photo,hreflang_missing|slow_lcp|redirect_chain
https://example.es/product/product-3548,example.es,product,
https://example.it/category/category-3549,example.it,category,missing_meta_description|hreflang_missing
https://example.jp/product/product-3550,example.jp,product,
https://example.in/product/product-3551,example.in,product,
https://example.mx/product/product-3552,example.mx,product,missing_meta_description
https://example.br/product/product-3553,example.br,product,hreflang_missing
https://example.nl/product/product-3554,example.nl,product,hreflang_missing
https://example.sg/category/category-3555,example.sg,category,duplicate_title|missing_meta_description|hreflang_missing|slow_lcp
https://example.com/product/product-3556,example.com,product,
https://example.co.uk/magazine/editorial-article-3557,example.co.uk,editorial,orphan|missing_meta_description|slow_lcp
https://example.de/product/product-3558,example.de,product,hreflang_missing
https://example.fr/product/product-3559,example.fr,product,hreflang_missing
https://example.com.au/product/product-3560,example.com.au,product,noindex
https://example.ca/discussion/3561,example.ca,forum,
https://example.es/product/product-3562,example.es,product,hreflang_missing
https://example.it/product/product-3563,example.it,product,duplicate_title|hreflang_missing|slow_lcp
https://example.jp/category/category-3564?style=modern&price=low&color=red,example.jp,category,
https://example.in/photo/3565,example.in,photo,hreflang_missing|slow_lcp|broken_internal_link
https://example.mx/product/product-3566,example.mx,product,hreflang_missing
https://example.br/product/product-3567,example.br,product,redirect_chain
https://example.nl/photo/3568,example.nl,photo,hreflang_missing
https://example.sg/discussion/3569,example.sg,forum,slow_lcp|broken_internal_link
https://example.com/product/product-3570,example.com,product,noindex
https://example.co.uk/product/product-3571,example.co.uk,product,duplicate_title|hreflang_missing|slow_lcp
https://example.de/product/product-3572,example.de,product,orphan
https://example.fr/professional/directory-3573,example.fr,directory,hreflang_missing
https://example.com.au/discussion/3574,example.com.au,forum,noindex|hreflang_missing
https://example.ca/product/product-3575,example.ca,product,hreflang_missing
https://example.es/magazine/editorial-article-3576,example.es,editorial,hreflang_missing
https://example.it/category/category-3577,example.it,category,hreflang_missing|faceted_duplicate
https://example.jp/professional/directory-3578,example.jp,directory,hreflang_missing
https://example.in/discussion/3579,example.in,forum,
https://example.mx/magazine/editorial-article-3580,example.mx,editorial,missing_meta_description|hreflang_missing
https://example.br/photo/3581,example.br,photo,duplicate_title|hreflang_missing|slow_lcp
https://example.nl/product/product-3582,example.nl,product,duplicate_title
https://example.sg/photo/3583,example.sg,photo,orphan|hreflang_missing|slow_lcp
https://example.com/photo/3584,example.com,photo,slow_lcp
https://example.co.uk/product/product-3585,example.co.uk,product,missing_meta_description|hreflang_missing|redirect_chain
https://example.de/photo/3586,example.de,photo,missing_meta_description
https://example.fr/product/product-3587,example.fr,product,duplicate_title|missing_meta_description|hreflang_missing
https://example.com.au/product/product-3588,example.com.au,product,hreflang_missing
https://example.ca/discussion/3589,example.ca,forum,hreflang_missing|slow_lcp
https://example.es/photo/3590,example.es,photo,slow_lcp
https://example.it/product/product-3591,example.it,product,non_canonical_self
https://example.jp/category/category-3592,example.jp,category,missing_meta_description|faceted_duplicate
https://example.in/product/product-3593,example.in,product,hreflang_missing
https://example.mx/discussion/3594,example.mx,forum,hreflang_missing|slow_lcp
https://example.br/photo/3595,example.br,photo,missing_meta_description|hreflang_missing|slow_lcp|faceted_duplicate
https://example.nl/discussion/3596,example.nl,forum,hreflang_missing|faceted_duplicate
https://example.sg/product/product-3597,example.sg,product,faceted_duplicate
https://example.com/product/product-3598,example.com,product,missing_meta_description|hreflang_missing
https://example.co.uk/magazine/editorial-article-3599,example.co.uk,editorial,hreflang_missing|slow_lcp
https://example.de/professional/directory-3600,example.de,directory,duplicate_title|hreflang_missing
https://example.fr/product/product-3601,example.fr,product,hreflang_missing|broken_internal_link
https://example.com.au/professional/directory-3602,example.com.au,directory,slow_lcp
https://example.ca/photo/3603,example.ca,photo,hreflang_missing|slow_lcp
https://example.es/product/product-3604,example.es,product,hreflang_missing
https://example.it/product/product-3605,example.it,product,hreflang_missing|slow_lcp|faceted_duplicate
https://example.jp/category/category-3606,example.jp,category,hreflang_missing|slow_lcp
https://example.in/photo/3607,example.in,photo,orphan|hreflang_missing|slow_lcp
https://example.mx/category/category-3608?price=low&material=wood,example.mx,category,orphan|faceted_duplicate|broken_internal_link
https://example.br/category/category-3609?color=red,example.br,category,hreflang_missing|faceted_duplicate|non_canonical_self
https://example.nl/category/category-3610,example.nl,category,missing_meta_description|faceted_duplicate
https://example.sg/product/product-3611,example.sg,product,
https://example.com/product/product-3612,example.com,product,
https://example.co.uk/product/product-3613,example.co.uk,product,
https://example.de/category/category-3614?color=red,example.de,category,
https://example.fr/product/product-3615,example.fr,product,duplicate_title|missing_meta_description|slow_lcp
https://example.com.au/product/product-3616,example.com.au,product,hreflang_missing|slow_lcp|non_canonical_self
https://example.ca/product/product-3617,example.ca,product,hreflang_missing|redirect_chain
https://example.es/category/category-3618?style=modern,example.es,category,missing_meta_description|hreflang_missing|faceted_duplicate|redirect_chain
https://example.it/product/product-3619,example.it,product,orphan|noindex|slow_lcp|broken_internal_link
https://example.jp/product/product-3620,example.jp,product,
https://example.in/category/category-3621,example.in,category,noindex|non_canonical_self
https://example.mx/professional/directory-3622,example.mx,directory,missing_meta_description|hreflang_missing|non_canonical_self
https://example.br/magazine/editorial-article-3623,example.br,editorial,missing_meta_description|hreflang_missing|slow_lcp
https://example.nl/photo/3624,example.nl,photo,missing_meta_description|hreflang_missing
https://example.sg/product/product-3625,example.sg,product,hreflang_missing
https://example.com/magazine/editorial-article-3626,example.com,editorial,orphan|noindex
https://example.co.uk/product/product-3627,example.co.uk,product,duplicate_title|hreflang_missing
https://example.de/product/product-3628,example.de,product,hreflang_missing|slow_lcp
https://example.fr/product/product-3629,example.fr,product,missing_meta_description|hreflang_missing|faceted_duplicate
https://example.com.au/product/product-3630,example.com.au,product,
https://example.ca/category/category-3631,example.ca,category,faceted_duplicate
https://example.es/product/product-3632,example.es,product,hreflang_missing|faceted_duplicate
https://example.it/product/product-3633,example.it,product,
https://example.jp/product/product-3634,example.jp,product,
https://example.in/product/product-3635,example.in,product,orphan|duplicate_title|missing_meta_description|slow_lcp
https://example.mx/product/product-3636,example.mx,product,slow_lcp|broken_internal_link|non_canonical_self
https://example.br/product/product-3637,example.br,product,missing_meta_description|non_canonical_self
https://example.nl/product/product-3638,example.nl,product,duplicate_title|missing_meta_description|hreflang_missing
https://example.sg/category/category-3639,example.sg,category,faceted_duplicate|broken_internal_link
https://example.com/product/product-3640,example.com,product,orphan|missing_meta_description|hreflang_missing|slow_lcp
https://example.co.uk/photo/3641,example.co.uk,photo,hreflang_missing
https://example.de/product/product-3642,example.de,product,orphan
https://example.fr/product/product-3643,example.fr,product,slow_lcp
https://example.com.au/discussion/3644,example.com.au,forum,redirect_chain
https://example.ca/photo/3645,example.ca,photo,hreflang_missing
https://example.es/photo/3646,example.es,photo,
https://example.it/product/product-3647,example.it,product,missing_meta_description|slow_lcp
https://example.jp/product/product-3648,example.jp,product,hreflang_missing
https://example.in/discussion/3649,example.in,forum,broken_internal_link
https://example.mx/professional/directory-3650,example.mx,directory,missing_meta_description|hreflang_missing
https://example.br/product/product-3651,example.br,product,
https://example.nl/magazine/editorial-article-3652,example.nl,editorial,hreflang_missing
https://example.sg/product/product-3653,example.sg,product,hreflang_missing
https://example.com/category/category-3654?color=red,example.com,category,
https://example.co.uk/photo/3655,example.co.uk,photo,orphan|missing_meta_description|hreflang_missing
https://example.de/product/product-3656,example.de,product,hreflang_missing
https://example.fr/discussion/3657,example.fr,forum,hreflang_missing|slow_lcp
https://example.com.au/category/category-3658?style=modern&color=red,example.com.au,category,
https://example.ca/category/category-3659?material=wood&style=modern,example.ca,category,hreflang_missing
https://example.es/product/product-3660,example.es,product,hreflang_missing
https://example.it/discussion/3661,example.it,forum,missing_meta_description|slow_lcp
https://example.jp/discussion/3662,example.jp,forum,
https://example.in/product/product-3663,example.in,product,duplicate_title|hreflang_missing|slow_lcp
https://example.mx/category/category-3664?price=low&style=modern&color=red,example.mx,category,hreflang_missing
https://example.br/magazine/editorial-article-3665,example.br,editorial,
https://example.nl/product/product-3666,example.nl,product,slow_lcp
https://example.sg/product/product-3667,example.sg,product,orphan|hreflang_missing
https://example.com/photo/3668,example.com,photo,duplicate_title|slow_lcp
https://example.co.uk/product/product-3669,example.co.uk,product,
https://example.de/discussion/3670,example.de,forum,
https://example.fr/product/product-3671,example.fr,product,duplicate_title|missing_meta_description|hreflang_missing
https://example.com.au/photo/3672,example.com.au,photo,missing_meta_description|faceted_duplicate
https://example.ca/professional/directory-3673,example.ca,directory,
https://example.es/professional/directory-3674,example.es,directory,hreflang_missing
https://example.it/photo/3675,example.it,photo,hreflang_missing
https://example.jp/photo/3676,example.jp,photo,
https://example.in/product/product-3677,example.in,product,
https://example.mx/product/product-3678,example.mx,product,
https://example.br/product/product-3679,example.br,product,hreflang_missing
https://example.nl/magazine/editorial-article-3680,example.nl,editorial,hreflang_missing
https://example.sg/discussion/3681,example.sg,forum,
https://example.com/product/product-3682,example.com,product,duplicate_title
https://example.co.uk/product/product-3683,example.co.uk,product,hreflang_missing
https://example.de/discussion/3684,example.de,forum,slow_lcp
https://example.fr/category/category-3685,example.fr,category,hreflang_missing
https://example.com.au/product/product-3686,example.com.au,product,
https://example.ca/product/product-3687,example.ca,product,slow_lcp|broken_internal_link|redirect_chain
https://example.es/product/product-3688,example.es,product,slow_lcp|redirect_chain
https://example.it/product/product-3689,example.it,product,hreflang_missing
https://example.jp/photo/3690,example.jp,photo,hreflang_missing|slow_lcp
https://example.in/product/product-3691,example.in,product,
https://example.mx/discussion/3692,example.mx,forum,duplicate_title|hreflang_missing|redirect_chain
https://example.br/product/product-3693,example.br,product,missing_meta_description|slow_lcp
https://example.nl/product/product-3694,example.nl,product,missing_meta_description
https://example.sg/product/product-3695,example.sg,product,slow_lcp|faceted_duplicate
https://example.com/discussion/3696,example.com,forum,
https://example.co.uk/photo/3697,example.co.uk,photo,duplicate_title|missing_meta_description|hreflang_missing
https://example.de/photo/3698,example.de,photo,missing_meta_description
https://example.fr/discussion/3699,example.fr,forum,hreflang_missing|faceted_duplicate
https://example.com.au/product/product-3700,example.com.au,product,missing_meta_description
https://example.ca/product/product-3701,example.ca,product,faceted_duplicate
https://example.es/magazine/editorial-article-3702,example.es,editorial,
https://example.it/product/product-3703,example.it,product,duplicate_title|missing_meta_description|hreflang_missing
https://example.jp/product/product-3704,example.jp,product,hreflang_missing
https://example.in/discussion/3705,example.in,forum,hreflang_missing
https://example.mx/category/category-3706,example.mx,category,hreflang_missing|slow_lcp|faceted_duplicate
https://example.br/photo/3707,example.br,photo,
https://example.nl/product/product-3708,example.nl,product,hreflang_missing|slow_lcp
https://example.sg/category/category-3709,example.sg,category,hreflang_missing|slow_lcp|faceted_duplicate
https://example.com/discussion/3710,example.com,forum,
https://example.co.uk/product/product-3711,example.co.uk,product,non_canonical_self
https://example.de/product/product-3712,example.de,product,orphan|hreflang_missing
https://example.fr/photo/3713,example.fr,photo,hreflang_missing|non_canonical_self
https://example.com.au/category/category-3714?price=low,example.com.au,category,faceted_duplicate
https://example.ca/product/product-3715,example.ca,product,hreflang_missing
https://example.es/photo/3716,example.es,photo,broken_internal_link
https://example.it/product/product-3717,example.it,product,slow_lcp
https://example.jp/photo/3718,example.jp,photo,noindex|duplicate_title
https://example.in/product/product-3719,example.in,product,
https://example.mx/product/product-3720,example.mx,product,hreflang_missing
https://example.br/product/product-3721,example.br,product,missing_meta_description|hreflang_missing|slow_lcp
https://example.nl/discussion/3722,example.nl,forum,missing_meta_description|redirect_chain
https://example.sg/product/product-3723,example.sg,product,
https://example.com/category/category-3724,example.com,category,missing_meta_description
https://example.co.uk/magazine/editorial-article-3725,example.co.uk,editorial,missing_meta_description|hreflang_missing|slow_lcp
https://example.de/photo/3726,example.de,photo,missing_meta_description|hreflang_missing|slow_lcp
https://example.fr/photo/3727,example.fr,photo,missing_meta_description|hreflang_missing|slow_lcp
https://example.com.au/photo/3728,example.com.au,photo,missing_meta_description|hreflang_missing|faceted_duplicate
https://example.ca/discussion/3729,example.ca,forum,redirect_chain
https://example.es/product/product-3730,example.es,product,hreflang_missing|slow_lcp
https://example.it/photo/3731,example.it,photo,redirect_chain
https://example.jp/category/category-3732,example.jp,category,hreflang_missing|broken_internal_link
https://example.in/product/product-3733,example.in,product,hreflang_missing
https://example.mx/photo/3734,example.mx,photo,slow_lcp
https://example.br/product/product-3735,example.br,product,duplicate_title|hreflang_missing|slow_lcp
https://example.nl/discussion/3736,example.nl,forum,orphan|hreflang_missing
https://example.sg/magazine/editorial-article-3737,example.sg,editorial,hreflang_missing
https://example.com/photo/3738,example.com,photo,orphan|slow_lcp
https://example.co.uk/product/product-3739,example.co.uk,product,
https://example.de/photo/3740,example.de,photo,hreflang_missing
https://example.fr/professional/directory-3741,example.fr,directory,hreflang_missing|slow_lcp|broken_internal_link
https://example.com.au/magazine/editorial-article-3742,example.com.au,editorial,missing_meta_description|hreflang_missing
https://example.ca/magazine/editorial-article-3743,example.ca,editorial,orphan|hreflang_missing
https://example.es/discussion/3744,example.es,forum,hreflang_missing|slow_lcp
https://example.it/product/product-3745,example.it,product,orphan
https://example.jp/product/product-3746,example.jp,product,hreflang_missing
https://example.in/photo/3747,example.in,photo,hreflang_missing
https://example.mx/photo/3748,example.mx,photo,noindex|hreflang_missing
https://example.br/photo/3749,example.br,photo,missing_meta_description
https://example.nl/product/product-3750,example.nl,product,missing_meta_description
https://example.sg/category/category-3751,example.sg,category,noindex|missing_meta_description|hreflang_missing
https://example.com/discussion/3752,example.com,forum,slow_lcp
https://example.co.uk/discussion/3753,example.co.uk,forum,hreflang_missing
https://example.de/discussion/3754,example.de,forum,hreflang_missing
https://example.fr/photo/3755,example.fr,photo,duplicate_title|missing_meta_description|hreflang_missing|slow_lcp
https://example.com.au/photo/3756,example.com.au,photo,missing_meta_description|hreflang_missing|broken_internal_link
https://example.ca/professional/directory-3757,example.ca,directory,hreflang_missing
https://example.es/photo/3758,example.es,photo,noindex|hreflang_missing
https://example.it/product/product-3759,example.it,product,hreflang_missing
https://example.jp/product/product-3760,example.jp,product,hreflang_missing
https://example.in/photo/3761,example.in,photo,hreflang_missing|non_canonical_self
https://example.mx/photo/3762,example.mx,photo,
https://example.br/photo/3763,example.br,photo,duplicate_title|slow_lcp
https://example.nl/professional/directory-3764,example.nl,directory,hreflang_missing
https://example.sg/professional/directory-3765,example.sg,directory,hreflang_missing
https://example.com/product/product-3766,example.com,product,slow_lcp
https://example.co.uk/product/product-3767,example.co.uk,product,
https://example.de/product/product-3768,example.de,product,missing_meta_description|hreflang_missing
https://example.fr/photo/3769,example.fr,photo,hreflang_missing|slow_lcp
https://example.com.au/product/product-3770,example.com.au,product,
https://example.ca/product/product-3771,example.ca,product,hreflang_missing
https://example.es/product/product-3772,example.es,product,orphan
https://example.it/product/product-3773,example.it,product,
https://example.jp/product/product-3774,example.jp,product,hreflang_missing|broken_internal_link|redirect_chain
https://example.in/product/product-3775,example.in,product,hreflang_missing
https://example.mx/product/product-3776,example.mx,product,
https://example.br/product/product-3777,example.br,product,missing_meta_description
https://example.nl/photo/3778,example.nl,photo,missing_meta_description
https://example.sg/discussion/3779,example.sg,forum,
https://example.com/product/product-3780,example.com,product,noindex|duplicate_title|hreflang_missing
https://example.co.uk/product/product-3781,example.co.uk,product,hreflang_missing|non_canonical_self
https://example.de/product/product-3782,example.de,product,noindex|hreflang_missing
https://example.fr/category/category-3783,example.fr,category,missing_meta_description|faceted_duplicate
https://example.com.au/product/product-3784,example.com.au,product,noindex|hreflang_missing|redirect_chain|non_canonical_self
https://example.ca/photo/3785,example.ca,photo,orphan|hreflang_missing|slow_lcp|broken_internal_link
https://example.es/product/product-3786,example.es,product,
https://example.it/product/product-3787,example.it,product,orphan|duplicate_title|slow_lcp
https://example.jp/photo/3788,example.jp,photo,duplicate_title|redirect_chain
https://example.in/magazine/editorial-article-3789,example.in,editorial,slow_lcp
https://example.mx/product/product-3790,example.mx,product,hreflang_missing
https://example.br/photo/3791,example.br,photo,
https://example.nl/professional/directory-3792,example.nl,directory,non_canonical_self
https://example.sg/product/product-3793,example.sg,product,hreflang_missing
https://example.com/discussion/3794,example.com,forum,missing_meta_description
https://example.co.uk/magazine/editorial-article-3795,example.co.uk,editorial,duplicate_title|hreflang_missing
https://example.de/photo/3796,example.de,photo,hreflang_missing|faceted_duplicate
https://example.fr/product/product-3797,example.fr,product,hreflang_missing
https://example.com.au/photo/3798,example.com.au,photo,duplicate_title|hreflang_missing|slow_lcp
https://example.ca/product/product-3799,example.ca,product,
https://example.es/product/product-3800,example.es,product,noindex|duplicate_title|slow_lcp
https://example.it/photo/3801,example.it,photo,missing_meta_description|hreflang_missing
https://example.jp/magazine/editorial-article-3802,example.jp,editorial,hreflang_missing
https://example.in/product/product-3803,example.in,product,missing_meta_description|slow_lcp
https://example.mx/category/category-3804,example.mx,category,orphan|redirect_chain
https://example.br/discussion/3805,example.br,forum,orphan
https://example.nl/professional/directory-3806,example.nl,directory,hreflang_missing
https://example.sg/product/product-3807,example.sg,product,hreflang_missing
https://example.com/product/product-3808,example.com,product,missing_meta_description
https://example.co.uk/product/product-3809,example.co.uk,product,hreflang_missing|faceted_duplicate
https://example.de/category/category-3810,example.de,category,
https://example.fr/product/product-3811,example.fr,product,hreflang_missing
https://example.com.au/magazine/editorial-article-3812,example.com.au,editorial,redirect_chain
https://example.ca/photo/3813,example.ca,photo,hreflang_missing
https://example.es/photo/3814,example.es,photo,
https://example.it/product/product-3815,example.it,product,hreflang_missing
https://example.jp/product/product-3816,example.jp,product,hreflang_missing
https://example.in/product/product-3817,example.in,product,hreflang_missing|slow_lcp|broken_internal_link
https://example.mx/product/product-3818,example.mx,product,hreflang_missing
https://example.br/product/product-3819,example.br,product,hreflang_missing|slow_lcp
https://example.nl/photo/3820,example.nl,photo,missing_meta_description|hreflang_missing
https://example.sg/product/product-3821,example.sg,product,slow_lcp
https://example.com/product/product-3822,example.com,product,
https://example.co.uk/product/product-3823,example.co.uk,product,missing_meta_description|slow_lcp
https://example.de/product/product-3824,example.de,product,
https://example.fr/photo/3825,example.fr,photo,hreflang_missing|slow_lcp
https://example.com.au/photo/3826,example.com.au,photo,hreflang_missing
https://example.ca/photo/3827,example.ca,photo,missing_meta_description|slow_lcp
https://example.es/magazine/editorial-article-3828,example.es,editorial,faceted_duplicate
https://example.it/product/product-3829,example.it,product,orphan|hreflang_missing
https://example.jp/photo/3830,example.jp,photo,hreflang_missing
https://example.in/product/product-3831,example.in,product,hreflang_missing
https://example.mx/product/product-3832,example.mx,product,hreflang_missing
https://example.br/photo/3833,example.br,photo,hreflang_missing
https://example.nl/discussion/3834,example.nl,forum,
https://example.sg/photo/3835,example.sg,photo,missing_meta_description|hreflang_missing|slow_lcp|non_canonical_self
https://example.com/product/product-3836,example.com,product,duplicate_title
https://example.co.uk/product/product-3837,example.co.uk,product,missing_meta_description|hreflang_missing|slow_lcp
https://example.de/professional/directory-3838,example.de,directory,noindex
https://example.fr/category/category-3839?color=red,example.fr,category,orphan
https://example.com.au/photo/3840,example.com.au,photo,
https://example.ca/product/product-3841,example.ca,product,hreflang_missing|faceted_duplicate
https://example.es/photo/3842,example.es,photo,slow_lcp
https://example.it/product/product-3843,example.it,product,
https://example.jp/product/product-3844,example.jp,product,hreflang_missing
https://example.in/product/product-3845,example.in,product,hreflang_missing
https://example.mx/product/product-3846,example.mx,product,non_canonical_self
https://example.br/product/product-3847,example.br,product,
https://example.nl/product/product-3848,example.nl,product,missing_meta_description
https://example.sg/photo/3849,example.sg,photo,missing_meta_description|hreflang_missing|slow_lcp
https://example.com/product/product-3850,example.com,product,
https://example.co.uk/photo/3851,example.co.uk,photo,hreflang_missing|slow_lcp|faceted_duplicate
https://example.de/product/product-3852,example.de,product,slow_lcp|non_canonical_self
https://example.fr/category/category-3853,example.fr,category,
https://example.com.au/photo/3854,example.com.au,photo,hreflang_missing
https://example.ca/product/product-3855,example.ca,product,hreflang_missing|slow_lcp
https://example.es/magazine/editorial-article-3856,example.es,editorial,
https://example.it/photo/3857,example.it,photo,
https://example.jp/category/category-3858?price=low&style=modern,example.jp,category,hreflang_missing
https://example.in/category/category-3859,example.in,category,
https://example.mx/product/product-3860,example.mx,product,hreflang_missing
https://example.br/photo/3861,example.br,photo,hreflang_missing
https://example.nl/category/category-3862,example.nl,category,faceted_duplicate
https://example.sg/category/category-3863?color=red,example.sg,category,
https://example.com/product/product-3864,example.com,product,duplicate_title
https://example.co.uk/product/product-3865,example.co.uk,product,orphan|broken_internal_link
https://example.de/magazine/editorial-article-3866,example.de,editorial,hreflang_missing|non_canonical_self
https://example.fr/category/category-3867,example.fr,category,duplicate_title
https://example.com.au/product/product-3868,example.com.au,product,duplicate_title|hreflang_missing|slow_lcp
https://example.ca/product/product-3869,example.ca,product,missing_meta_description
https://example.es/product/product-3870,example.es,product,hreflang_missing
https://example.it/product/product-3871,example.it,product,duplicate_title|slow_lcp|faceted_duplicate
https://example.jp/professional/directory-3872,example.jp,directory,hreflang_missing
https://example.in/product/product-3873,example.in,product,missing_meta_description|hreflang_missing
https://example.mx/magazine/editorial-article-3874,example.mx,editorial,hreflang_missing
https://example.br/photo/3875,example.br,photo,missing_meta_description
https://example.nl/category/category-3876,example.nl,category,faceted_duplicate
https://example.sg/product/product-3877,example.sg,product,hreflang_missing
https://example.com/professional/directory-3878,example.com,directory,hreflang_missing|faceted_duplicate
https://example.co.uk/product/product-3879,example.co.uk,product,duplicate_title|hreflang_missing
https://example.de/product/product-3880,example.de,product,hreflang_missing
https://example.fr/product/product-3881,example.fr,product,missing_meta_description|hreflang_missing
https://example.com.au/product/product-3882,example.com.au,product,duplicate_title
https://example.ca/category/category-3883?price=low&material=wood&color=red,example.ca,category,hreflang_missing|faceted_duplicate
https://example.es/magazine/editorial-article-3884,example.es,editorial,hreflang_missing
https://example.it/product/product-3885,example.it,product,orphan|faceted_duplicate
https://example.jp/product/product-3886,example.jp,product,missing_meta_description
https://example.in/photo/3887,example.in,photo,hreflang_missing|slow_lcp|faceted_duplicate
https://example.mx/photo/3888,example.mx,photo,orphan|hreflang_missing
https://example.br/product/product-3889,example.br,product,missing_meta_description|hreflang_missing
https://example.nl/product/product-3890,example.nl,product,hreflang_missing
https://example.sg/discussion/3891,example.sg,forum,slow_lcp
https://example.com/magazine/editorial-article-3892,example.com,editorial,orphan
https://example.co.uk/magazine/editorial-article-3893,example.co.uk,editorial,hreflang_missing|slow_lcp
https://example.de/product/product-3894,example.de,product,orphan|duplicate_title|hreflang_missing|slow_lcp|faceted_duplicate|non_canonical_self
https://example.fr/product/product-3895,example.fr,product,
https://example.com.au/discussion/3896,example.com.au,forum,duplicate_title|missing_meta_description
https://example.ca/product/product-3897,example.ca,product,missing_meta_description|slow_lcp
https://example.es/product/product-3898,example.es,product,slow_lcp
https://example.it/discussion/3899,example.it,forum,
https://example.jp/professional/directory-3900,example.jp,directory,
https://example.in/product/product-3901,example.in,product,hreflang_missing
https://example.mx/product/product-3902,example.mx,product,missing_meta_description|hreflang_missing
https://example.br/product/product-3903,example.br,product,hreflang_missing|slow_lcp
https://example.nl/product/product-3904,example.nl,product,hreflang_missing
https://example.sg/product/product-3905,example.sg,product,orphan|missing_meta_description|hreflang_missing
https://example.com/photo/3906,example.com,photo,
https://example.co.uk/category/category-3907,example.co.uk,category,duplicate_title
https://example.de/magazine/editorial-article-3908,example.de,editorial,hreflang_missing
https://example.fr/professional/directory-3909,example.fr,directory,hreflang_missing|faceted_duplicate|broken_internal_link
https://example.com.au/category/category-3910?style=modern&material=wood,example.com.au,category,noindex
https://example.ca/category/category-3911,example.ca,category,faceted_duplicate
https://example.es/product/product-3912,example.es,product,missing_meta_description
https://example.it/discussion/3913,example.it,forum,orphan|duplicate_title|hreflang_missing|broken_internal_link
https://example.jp/product/product-3914,example.jp,product,
https://example.in/product/product-3915,example.in,product,duplicate_title
https://example.mx/category/category-3916?price=low&material=wood&style=modern,example.mx,category,missing_meta_description|hreflang_missing
https://example.br/product/product-3917,example.br,product,duplicate_title|hreflang_missing|slow_lcp|broken_internal_link
https://example.nl/photo/3918,example.nl,photo,slow_lcp
https://example.sg/product/product-3919,example.sg,product,hreflang_missing|slow_lcp
https://example.com/category/category-3920?color=red&style=modern,example.com,category,
https://example.co.uk/product/product-3921,example.co.uk,product,slow_lcp
https://example.de/professional/directory-3922,example.de,directory,hreflang_missing
https://example.fr/product/product-3923,example.fr,product,hreflang_missing
https://example.com.au/category/category-3924,example.com.au,category,hreflang_missing|faceted_duplicate
https://example.ca/product/product-3925,example.ca,product,non_canonical_self
https://example.es/discussion/3926,example.es,forum,hreflang_missing
https://example.it/professional/directory-3927,example.it,directory,hreflang_missing
https://example.jp/photo/3928,example.jp,photo,orphan
https://example.in/category/category-3929,example.in,category,missing_meta_description|slow_lcp
https://example.mx/magazine/editorial-article-3930,example.mx,editorial,hreflang_missing|slow_lcp
https://example.br/category/category-3931,example.br,category,
https://example.nl/product/product-3932,example.nl,product,hreflang_missing
https://example.sg/photo/3933,example.sg,photo,hreflang_missing
